Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount,Year,Month,Customer Lifetime Value
335,2023-02-04,CUST335,female,47,beauty,4,30.0,120.0,2023,2,120.0
336,2023-12-12,CUST336,female,52,beauty,3,50.0,150.0,2023,12,150.0
337,2023-05-01,CUST337,male,38,clothing,1,500.0,500.0,2023,5,500.0
338,2023-07-26,CUST338,male,54,beauty,2,50.0,100.0,2023,7,100.0
339,2023-03-03,CUST339,female,22,electronics,2,25.0,50.0,2023,3,50.0
340,2023-10-19,CUST340,female,36,clothing,4,300.0,1200.0,2023,10,1200.0
341,2023-05-07,CUST341,male,31,clothing,4,50.0,200.0,2023,5,200.0
342,2023-10-24,CUST342,female,43,clothing,4,500.0,2000.0,2023,10,2000.0
343,2023-11-01,CUST343,male,21,electronics,2,25.0,50.0,2023,11,50.0
344,2023-01-21,CUST344,female,42,beauty,1,30.0,30.0,2023,1,30.0
345,2023-11-14,CUST345,male,62,electronics,1,30.0,30.0,2023,11,30.0
346,2023-02-11,CUST346,male,59,clothing,2,500.0,1000.0,2023,2,1000.0
347,2023-08-03,CUST347,male,42,electronics,1,25.0,25.0,2023,8,25.0
348,2023-12-03,CUST348,female,35,electronics,2,300.0,600.0,2023,12,600.0
349,2023-10-26,CUST349,female,57,beauty,1,50.0,50.0,2023,10,50.0
350,2023-10-17,CUST350,male,25,beauty,3,25.0,75.0,2023,10,75.0
351,2023-09-25,CUST351,female,56,clothing,3,30.0,90.0,2023,9,90.0
352,2023-06-11,CUST352,male,57,electronics,2,500.0,1000.0,2023,6,1000.0
353,2023-05-14,CUST353,male,31,electronics,1,500.0,500.0,2023,5,500.0
354,2023-04-15,CUST354,female,49,beauty,4,50.0,200.0,2023,4,200.0
355,2023-12-09,CUST355,female,55,electronics,1,500.0,500.0,2023,12,500.0
356,2023-06-10,CUST356,male,50,electronics,3,500.0,1500.0,2023,6,1500.0
357,2023-05-03,CUST357,female,40,electronics,3,25.0,75.0,2023,5,75.0
358,2023-05-16,CUST358,female,32,beauty,1,300.0,300.0,2023,5,300.0
359,2023-07-22,CUST359,male,50,clothing,1,50.0,50.0,2023,7,50.0
360,2023-03-09,CUST360,male,42,clothing,4,25.0,100.0,2023,3,100.0
361,2023-12-10,CUST361,female,34,electronics,4,300.0,1200.0,2023,12,1200.0
362,2023-11-27,CUST362,male,50,clothing,1,25.0,25.0,2023,11,25.0
363,2023-06-03,CUST363,male,64,beauty,1,25.0,25.0,2023,6,25.0
364,2023-08-23,CUST364,female,19,beauty,1,500.0,500.0,2023,8,500.0
365,2023-06-11,CUST365,male,31,clothing,1,300.0,300.0,2023,6,300.0
366,2023-02-07,CUST366,male,57,clothing,2,50.0,100.0,2023,2,100.0
367,2023-01-05,CUST367,female,57,electronics,1,50.0,50.0,2023,1,50.0
368,2023-08-23,CUST368,female,56,clothing,4,300.0,1200.0,2023,8,1200.0
369,2023-11-15,CUST369,male,23,electronics,3,500.0,1500.0,2023,11,1500.0
370,2023-10-16,CUST370,male,23,electronics,2,30.0,60.0,2023,10,60.0
371,2023-02-21,CUST371,female,20,beauty,1,25.0,25.0,2023,2,25.0
372,2023-02-07,CUST372,female,24,beauty,3,500.0,1500.0,2023,2,1500.0
373,2023-10-03,CUST373,female,25,beauty,2,300.0,600.0,2023,10,600.0
374,2023-04-20,CUST374,female,59,beauty,3,25.0,75.0,2023,4,75.0
375,2023-09-17,CUST375,male,32,clothing,1,50.0,50.0,2023,9,50.0
376,2023-05-16,CUST376,female,64,beauty,1,30.0,30.0,2023,5,30.0
377,2023-03-09,CUST377,female,46,clothing,4,50.0,200.0,2023,3,200.0
378,2023-06-28,CUST378,male,50,beauty,1,300.0,300.0,2023,6,300.0
379,2023-02-05,CUST379,female,47,clothing,1,25.0,25.0,2023,2,25.0
380,2023-05-06,CUST380,male,56,electronics,2,300.0,600.0,2023,5,600.0
381,2023-07-09,CUST381,female,44,clothing,4,25.0,100.0,2023,7,100.0
382,2023-05-26,CUST382,female,53,clothing,2,500.0,1000.0,2023,5,1000.0
383,2023-03-22,CUST383,female,46,beauty,3,30.0,90.0,2023,3,90.0
384,2023-08-13,CUST384,male,55,clothing,1,500.0,500.0,2023,8,500.0
385,2023-10-06,CUST385,male,50,electronics,3,500.0,1500.0,2023,10,1500.0
386,2023-12-27,CUST386,female,54,electronics,2,300.0,600.0,2023,12,600.0
387,2023-06-04,CUST387,male,44,beauty,1,30.0,30.0,2023,6,30.0
388,2023-11-10,CUST388,male,50,electronics,1,25.0,25.0,2023,11,25.0
389,2023-12-01,CUST389,male,21,clothing,2,25.0,50.0,2023,12,50.0
390,2023-09-28,CUST390,male,39,electronics,2,50.0,100.0,2023,9,100.0
391,2023-01-05,CUST391,male,19,beauty,2,25.0,50.0,2023,1,50.0
392,2023-12-08,CUST392,male,27,clothing,2,300.0,600.0,2023,12,600.0
393,2023-10-11,CUST393,female,22,beauty,2,500.0,1000.0,2023,10,1000.0
394,2023-06-03,CUST394,female,27,clothing,1,500.0,500.0,2023,6,500.0
395,2023-12-06,CUST395,male,50,electronics,2,500.0,1000.0,2023,12,1000.0
396,2023-02-23,CUST396,female,55,beauty,1,30.0,30.0,2023,2,30.0
397,2023-03-10,CUST397,female,30,beauty,1,25.0,25.0,2023,3,25.0
398,2023-05-16,CUST398,female,48,clothing,2,300.0,600.0,2023,5,600.0
399,2023-03-01,CUST399,female,64,beauty,2,30.0,60.0,2023,3,60.0
400,2023-02-24,CUST400,male,53,clothing,4,50.0,200.0,2023,2,200.0
401,2023-10-11,CUST401,female,62,clothing,1,300.0,300.0,2023,10,300.0
402,2023-03-21,CUST402,female,41,clothing,2,300.0,600.0,2023,3,600.0
403,2023-05-20,CUST403,male,32,clothing,2,300.0,600.0,2023,5,600.0
404,2023-05-25,CUST404,male,46,electronics,2,500.0,1000.0,2023,5,1000.0
405,2023-11-06,CUST405,female,25,clothing,4,300.0,1200.0,2023,11,1200.0
406,2023-04-18,CUST406,female,22,beauty,4,25.0,100.0,2023,4,100.0
407,2023-06-25,CUST407,female,46,electronics,3,300.0,900.0,2023,6,900.0
408,2023-04-15,CUST408,female,64,beauty,1,500.0,500.0,2023,4,500.0
409,2023-12-18,CUST409,female,21,electronics,3,300.0,900.0,2023,12,900.0
410,2023-11-21,CUST410,female,29,clothing,2,50.0,100.0,2023,11,100.0
411,2023-05-16,CUST411,male,62,electronics,4,50.0,200.0,2023,5,200.0
412,2023-09-16,CUST412,female,19,electronics,4,500.0,2000.0,2023,9,2000.0
413,2023-09-08,CUST413,female,44,beauty,3,25.0,75.0,2023,9,75.0
414,2023-05-09,CUST414,male,48,beauty,4,25.0,100.0,2023,5,100.0
415,2023-01-27,CUST415,male,53,clothing,2,30.0,60.0,2023,1,60.0
416,2023-02-17,CUST416,male,53,electronics,4,500.0,2000.0,2023,2,2000.0
417,2023-11-21,CUST417,male,43,electronics,3,300.0,900.0,2023,11,900.0
418,2023-08-05,CUST418,female,60,electronics,2,500.0,1000.0,2023,8,1000.0
419,2023-05-22,CUST419,female,44,clothing,3,30.0,90.0,2023,5,90.0
420,2023-01-23,CUST420,female,22,clothing,4,500.0,2000.0,2023,1,2000.0
421,2023-01-02,CUST421,female,37,clothing,3,500.0,1500.0,2023,1,1500.0
422,2023-06-20,CUST422,female,28,clothing,3,30.0,90.0,2023,6,90.0
423,2023-03-08,CUST423,female,27,clothing,1,25.0,25.0,2023,3,25.0
424,2023-11-23,CUST424,male,57,beauty,4,300.0,1200.0,2023,11,1200.0
425,2023-05-15,CUST425,female,55,electronics,4,30.0,120.0,2023,5,120.0
426,2023-03-24,CUST426,male,23,electronics,3,50.0,150.0,2023,3,150.0
427,2023-08-15,CUST427,male,25,electronics,1,25.0,25.0,2023,8,25.0
428,2023-10-10,CUST428,female,40,electronics,4,50.0,200.0,2023,10,200.0
429,2023-12-28,CUST429,male,64,electronics,2,25.0,50.0,2023,12,50.0
430,2023-08-07,CUST430,female,43,electronics,3,300.0,900.0,2023,8,900.0
431,2023-10-15,CUST431,male,63,electronics,4,300.0,1200.0,2023,10,1200.0
432,2023-01-05,CUST432,female,60,electronics,2,500.0,1000.0,2023,1,1000.0
433,2023-02-27,CUST433,male,29,beauty,4,50.0,200.0,2023,2,200.0
434,2023-02-08,CUST434,female,43,electronics,2,25.0,50.0,2023,2,50.0
435,2023-12-20,CUST435,female,30,beauty,3,300.0,900.0,2023,12,900.0
436,2023-03-18,CUST436,female,57,clothing,4,30.0,120.0,2023,3,120.0
437,2023-10-07,CUST437,female,35,electronics,4,300.0,1200.0,2023,10,1200.0
438,2023-01-19,CUST438,female,42,clothing,1,30.0,30.0,2023,1,30.0
439,2023-07-09,CUST439,male,50,clothing,3,25.0,75.0,2023,7,75.0
440,2023-10-26,CUST440,male,64,clothing,2,300.0,600.0,2023,10,600.0
441,2023-10-10,CUST441,male,57,beauty,4,300.0,1200.0,2023,10,1200.0
442,2023-03-17,CUST442,female,60,clothing,4,25.0,100.0,2023,3,100.0
443,2023-08-09,CUST443,male,29,clothing,2,300.0,600.0,2023,8,600.0
444,2023-03-07,CUST444,female,61,clothing,3,30.0,90.0,2023,3,90.0
445,2023-01-22,CUST445,female,53,electronics,1,300.0,300.0,2023,1,300.0
446,2023-06-07,CUST446,male,21,electronics,1,50.0,50.0,2023,6,50.0
447,2023-07-06,CUST447,male,22,beauty,4,500.0,2000.0,2023,7,2000.0
448,2023-01-21,CUST448,female,54,beauty,2,30.0,60.0,2023,1,60.0
449,2023-07-03,CUST449,male,25,electronics,4,50.0,200.0,2023,7,200.0
450,2023-04-18,CUST450,female,59,beauty,2,25.0,50.0,2023,4,50.0
451,2023-12-16,CUST451,female,45,electronics,1,30.0,30.0,2023,12,30.0
452,2023-05-08,CUST452,female,48,clothing,3,500.0,1500.0,2023,5,1500.0
453,2023-12-08,CUST453,female,26,clothing,2,500.0,1000.0,2023,12,1000.0
454,2023-02-22,CUST454,female,46,beauty,1,25.0,25.0,2023,2,25.0
455,2023-07-01,CUST455,male,31,electronics,4,25.0,100.0,2023,7,100.0
456,2023-10-14,CUST456,male,57,electronics,2,30.0,60.0,2023,10,60.0
457,2023-07-28,CUST457,female,58,beauty,3,300.0,900.0,2023,7,900.0
458,2023-11-14,CUST458,female,39,electronics,4,25.0,100.0,2023,11,100.0
459,2023-03-21,CUST459,male,28,clothing,4,300.0,1200.0,2023,3,1200.0
460,2023-05-02,CUST460,male,40,beauty,1,50.0,50.0,2023,5,50.0
461,2023-03-25,CUST461,female,18,beauty,2,500.0,1000.0,2023,3,1000.0
462,2023-04-01,CUST462,male,63,electronics,4,300.0,1200.0,2023,4,1200.0
463,2023-07-31,CUST463,female,54,beauty,3,500.0,1500.0,2023,7,1500.0
464,2023-01-13,CUST464,male,38,electronics,2,300.0,600.0,2023,1,600.0
465,2023-04-02,CUST465,female,43,electronics,3,50.0,150.0,2023,4,150.0
466,2023-06-20,CUST466,male,63,electronics,4,25.0,100.0,2023,6,100.0
467,2023-07-30,CUST467,female,53,electronics,3,50.0,150.0,2023,7,150.0
468,2023-12-09,CUST468,male,40,electronics,1,25.0,25.0,2023,12,25.0
469,2023-05-08,CUST469,male,18,beauty,3,25.0,75.0,2023,5,75.0
470,2023-05-17,CUST470,female,57,clothing,2,500.0,1000.0,2023,5,1000.0
471,2023-03-23,CUST471,male,32,clothing,3,50.0,150.0,2023,3,150.0
472,2023-12-26,CUST472,female,38,beauty,3,300.0,900.0,2023,12,900.0
473,2023-02-25,CUST473,male,64,beauty,1,50.0,50.0,2023,2,50.0
474,2023-07-15,CUST474,female,26,clothing,3,500.0,1500.0,2023,7,1500.0
475,2023-01-20,CUST475,male,26,clothing,3,25.0,75.0,2023,1,75.0
476,2023-08-29,CUST476,female,27,clothing,4,500.0,2000.0,2023,8,2000.0
477,2023-04-24,CUST477,male,43,clothing,4,30.0,120.0,2023,4,120.0
478,2023-04-13,CUST478,female,58,clothing,2,30.0,60.0,2023,4,60.0
479,2023-08-24,CUST479,male,52,electronics,4,300.0,1200.0,2023,8,1200.0
480,2023-06-29,CUST480,female,42,beauty,4,500.0,2000.0,2023,6,2000.0
481,2023-06-06,CUST481,female,43,electronics,4,300.0,1200.0,2023,6,1200.0
482,2023-04-27,CUST482,female,28,clothing,4,300.0,1200.0,2023,4,1200.0
483,2023-04-25,CUST483,male,55,clothing,1,30.0,30.0,2023,4,30.0
484,2023-01-13,CUST484,female,19,clothing,4,300.0,1200.0,2023,1,1200.0
485,2023-12-04,CUST485,male,24,electronics,1,30.0,30.0,2023,12,30.0
486,2023-04-09,CUST486,female,35,electronics,1,25.0,25.0,2023,4,25.0
487,2023-07-24,CUST487,male,44,clothing,4,500.0,2000.0,2023,7,2000.0
488,2023-06-18,CUST488,female,51,electronics,3,300.0,900.0,2023,6,900.0
489,2023-05-23,CUST489,male,44,electronics,1,30.0,30.0,2023,5,30.0
490,2023-02-05,CUST490,male,34,clothing,3,50.0,150.0,2023,2,150.0
491,2023-05-23,CUST491,female,60,electronics,3,300.0,900.0,2023,5,900.0
492,2023-06-29,CUST492,male,61,beauty,4,25.0,100.0,2023,6,100.0
493,2023-11-25,CUST493,male,41,beauty,2,25.0,50.0,2023,11,50.0
494,2023-09-18,CUST494,female,42,beauty,4,50.0,200.0,2023,9,200.0
495,2023-07-24,CUST495,male,24,beauty,2,30.0,60.0,2023,7,60.0
496,2023-12-14,CUST496,male,23,clothing,2,300.0,600.0,2023,12,600.0
497,2023-10-02,CUST497,male,41,clothing,4,30.0,120.0,2023,10,120.0
498,2023-06-19,CUST498,female,50,clothing,4,25.0,100.0,2023,6,100.0
499,2023-01-15,CUST499,male,46,beauty,2,30.0,60.0,2023,1,60.0
500,2023-03-01,CUST500,female,60,beauty,4,25.0,100.0,2023,3,100.0
501,2023-05-14,CUST501,male,39,electronics,2,30.0,60.0,2023,5,60.0
502,2023-04-02,CUST502,male,43,electronics,3,50.0,150.0,2023,4,150.0
503,2023-10-25,CUST503,male,45,beauty,4,500.0,2000.0,2023,10,2000.0
504,2023-05-16,CUST504,female,38,beauty,3,50.0,150.0,2023,5,150.0
505,2023-01-20,CUST505,male,24,beauty,1,50.0,50.0,2023,1,50.0
506,2023-02-25,CUST506,male,34,beauty,3,500.0,1500.0,2023,2,1500.0
507,2023-11-02,CUST507,female,37,electronics,3,500.0,1500.0,2023,11,1500.0
508,2023-08-11,CUST508,male,58,beauty,2,300.0,600.0,2023,8,600.0
509,2023-06-26,CUST509,female,37,electronics,3,300.0,900.0,2023,6,900.0
510,2023-06-10,CUST510,female,39,beauty,4,50.0,200.0,2023,6,200.0
511,2023-08-12,CUST511,male,45,beauty,2,50.0,100.0,2023,8,100.0
512,2023-11-07,CUST512,female,57,beauty,1,25.0,25.0,2023,11,25.0
513,2023-09-19,CUST513,male,24,electronics,4,25.0,100.0,2023,9,100.0
514,2023-03-01,CUST514,female,18,electronics,1,300.0,300.0,2023,3,300.0
515,2023-07-17,CUST515,female,49,clothing,3,300.0,900.0,2023,7,900.0
516,2023-10-23,CUST516,male,30,beauty,4,25.0,100.0,2023,10,100.0
517,2023-04-08,CUST517,female,47,clothing,4,25.0,100.0,2023,4,100.0
518,2023-05-11,CUST518,female,40,clothing,1,30.0,30.0,2023,5,30.0
519,2023-01-23,CUST519,female,36,electronics,4,30.0,120.0,2023,1,120.0
520,2023-12-29,CUST520,female,49,electronics,4,25.0,100.0,2023,12,100.0
521,2023-08-12,CUST521,female,47,clothing,4,30.0,120.0,2023,8,120.0
522,2023-01-01,CUST522,male,46,beauty,3,500.0,1500.0,2023,1,1500.0
523,2023-09-24,CUST523,female,62,electronics,1,300.0,300.0,2023,9,300.0
524,2023-10-03,CUST524,male,46,beauty,4,300.0,1200.0,2023,10,1200.0
525,2023-12-18,CUST525,female,47,beauty,2,25.0,50.0,2023,12,50.0
526,2023-12-10,CUST526,male,33,clothing,2,50.0,100.0,2023,12,100.0
527,2023-04-11,CUST527,male,57,clothing,2,25.0,50.0,2023,4,50.0
528,2023-07-06,CUST528,female,36,clothing,2,30.0,60.0,2023,7,60.0
529,2023-08-09,CUST529,female,35,clothing,3,50.0,150.0,2023,8,150.0
530,2023-02-05,CUST530,female,18,electronics,4,30.0,120.0,2023,2,120.0
531,2023-12-07,CUST531,male,31,electronics,1,500.0,500.0,2023,12,500.0
532,2023-06-19,CUST532,female,64,clothing,4,30.0,120.0,2023,6,120.0
533,2023-11-16,CUST533,male,19,electronics,3,500.0,1500.0,2023,11,1500.0
534,2023-06-10,CUST534,male,45,clothing,2,500.0,1000.0,2023,6,1000.0
535,2023-12-06,CUST535,male,47,beauty,3,30.0,90.0,2023,12,90.0
536,2023-03-05,CUST536,female,55,beauty,4,30.0,120.0,2023,3,120.0
537,2023-06-03,CUST537,female,21,beauty,1,500.0,500.0,2023,6,500.0
538,2023-09-17,CUST538,male,18,clothing,3,50.0,150.0,2023,9,150.0
539,2023-06-08,CUST539,male,25,beauty,1,500.0,500.0,2023,6,500.0
540,2023-12-08,CUST540,female,46,electronics,3,300.0,900.0,2023,12,900.0
541,2023-07-29,CUST541,male,56,beauty,1,500.0,500.0,2023,7,500.0
542,2023-06-17,CUST542,female,20,beauty,1,50.0,50.0,2023,6,50.0
543,2023-07-26,CUST543,male,49,beauty,2,300.0,600.0,2023,7,600.0
544,2023-12-23,CUST544,female,27,electronics,1,25.0,25.0,2023,12,25.0
545,2023-06-01,CUST545,male,27,clothing,2,25.0,50.0,2023,6,50.0
546,2023-10-11,CUST546,female,36,electronics,4,50.0,200.0,2023,10,200.0
547,2023-03-07,CUST547,male,63,clothing,4,500.0,2000.0,2023,3,2000.0
548,2023-04-09,CUST548,female,51,clothing,2,30.0,60.0,2023,4,60.0
549,2023-08-04,CUST549,female,50,beauty,2,50.0,100.0,2023,8,100.0
550,2023-12-07,CUST550,male,40,clothing,3,300.0,900.0,2023,12,900.0
551,2023-07-14,CUST551,male,45,electronics,3,300.0,900.0,2023,7,900.0
552,2023-12-13,CUST552,female,49,electronics,3,25.0,75.0,2023,12,75.0
553,2023-03-31,CUST553,male,24,clothing,4,300.0,1200.0,2023,3,1200.0
554,2023-11-12,CUST554,female,46,beauty,3,50.0,150.0,2023,11,150.0
555,2023-10-19,CUST555,male,25,beauty,1,300.0,300.0,2023,10,300.0
556,2023-06-04,CUST556,female,18,electronics,1,50.0,50.0,2023,6,50.0
557,2023-07-27,CUST557,female,20,beauty,3,30.0,90.0,2023,7,90.0
558,2023-10-08,CUST558,female,41,clothing,1,25.0,25.0,2023,10,25.0
559,2023-01-01,CUST559,female,40,clothing,4,300.0,1200.0,2023,1,1200.0
560,2023-06-05,CUST560,female,25,electronics,1,50.0,50.0,2023,6,50.0
561,2023-05-27,CUST561,female,64,clothing,4,500.0,2000.0,2023,5,2000.0
562,2023-04-18,CUST562,male,54,electronics,2,25.0,50.0,2023,4,50.0
563,2023-08-09,CUST563,male,20,clothing,2,30.0,60.0,2023,8,60.0
564,2023-10-24,CUST564,male,50,electronics,2,50.0,100.0,2023,10,100.0
565,2023-11-07,CUST565,female,45,beauty,2,30.0,60.0,2023,11,60.0
566,2023-12-02,CUST566,female,64,clothing,1,30.0,30.0,2023,12,30.0
567,2023-06-14,CUST567,female,25,clothing,3,300.0,900.0,2023,6,900.0
568,2023-08-27,CUST568,female,51,electronics,1,300.0,300.0,2023,8,300.0
569,2023-08-15,CUST569,male,52,electronics,4,50.0,200.0,2023,8,200.0
570,2023-08-15,CUST570,male,49,clothing,1,500.0,500.0,2023,8,500.0
571,2023-12-12,CUST571,female,41,electronics,1,50.0,50.0,2023,12,50.0
572,2023-04-20,CUST572,male,31,clothing,4,500.0,2000.0,2023,4,2000.0
573,2023-09-19,CUST573,male,49,beauty,2,30.0,60.0,2023,9,60.0
574,2023-08-31,CUST574,female,63,electronics,2,25.0,50.0,2023,8,50.0
575,2023-03-28,CUST575,male,60,clothing,2,50.0,100.0,2023,3,100.0
576,2023-12-04,CUST576,female,33,beauty,3,50.0,150.0,2023,12,150.0
577,2023-02-13,CUST577,male,21,beauty,4,500.0,2000.0,2023,2,2000.0
578,2023-05-26,CUST578,female,54,clothing,4,30.0,120.0,2023,5,120.0
579,2023-09-21,CUST579,female,38,electronics,1,30.0,30.0,2023,9,30.0
580,2023-12-06,CUST580,female,31,clothing,3,500.0,1500.0,2023,12,1500.0
581,2023-11-21,CUST581,female,48,beauty,2,30.0,60.0,2023,11,60.0
582,2023-11-14,CUST582,male,35,clothing,3,300.0,900.0,2023,11,900.0
583,2023-06-21,CUST583,female,24,electronics,4,25.0,100.0,2023,6,100.0
584,2023-02-17,CUST584,female,27,beauty,4,50.0,200.0,2023,2,200.0
585,2023-05-01,CUST585,female,24,clothing,1,25.0,25.0,2023,5,25.0
586,2023-12-11,CUST586,male,50,electronics,1,50.0,50.0,2023,12,50.0
587,2023-06-08,CUST587,female,40,beauty,4,300.0,1200.0,2023,6,1200.0
588,2023-04-26,CUST588,male,38,electronics,2,30.0,60.0,2023,4,60.0
589,2023-04-12,CUST589,female,36,beauty,2,500.0,1000.0,2023,4,1000.0
590,2023-03-17,CUST590,male,36,clothing,3,300.0,900.0,2023,3,900.0
591,2023-01-13,CUST591,male,53,electronics,4,25.0,100.0,2023,1,100.0
592,2023-01-24,CUST592,female,46,beauty,4,500.0,2000.0,2023,1,2000.0
593,2023-05-06,CUST593,male,35,electronics,2,30.0,60.0,2023,5,60.0
594,2023-09-01,CUST594,female,19,electronics,2,300.0,600.0,2023,9,600.0
595,2023-11-09,CUST595,female,18,clothing,4,500.0,2000.0,2023,11,2000.0
596,2023-02-07,CUST596,female,64,electronics,1,300.0,300.0,2023,2,300.0
597,2023-08-22,CUST597,male,22,beauty,4,300.0,1200.0,2023,8,1200.0
598,2023-08-01,CUST598,male,37,beauty,4,30.0,120.0,2023,8,120.0
599,2023-11-19,CUST599,female,28,beauty,2,50.0,100.0,2023,11,100.0
600,2023-10-22,CUST600,female,59,beauty,2,500.0,1000.0,2023,10,1000.0
601,2023-04-10,CUST601,male,19,clothing,1,30.0,30.0,2023,4,30.0
602,2023-12-23,CUST602,female,20,electronics,1,300.0,300.0,2023,12,300.0
603,2023-07-16,CUST603,female,40,clothing,3,30.0,90.0,2023,7,90.0
604,2023-09-11,CUST604,female,29,electronics,4,50.0,200.0,2023,9,200.0
605,2023-07-24,CUST605,male,37,electronics,2,500.0,1000.0,2023,7,1000.0
606,2023-05-05,CUST606,male,22,electronics,1,50.0,50.0,2023,5,50.0
607,2023-03-17,CUST607,male,54,clothing,3,25.0,75.0,2023,3,75.0
608,2023-12-02,CUST608,female,55,electronics,3,500.0,1500.0,2023,12,1500.0
609,2023-12-19,CUST609,female,47,clothing,2,50.0,100.0,2023,12,100.0
610,2023-01-03,CUST610,female,26,beauty,2,300.0,600.0,2023,1,600.0
611,2023-02-24,CUST611,male,51,beauty,3,500.0,1500.0,2023,2,1500.0
612,2023-08-06,CUST612,female,61,electronics,1,500.0,500.0,2023,8,500.0
613,2023-04-23,CUST613,female,52,clothing,3,30.0,90.0,2023,4,90.0
614,2023-04-01,CUST614,female,39,beauty,4,300.0,1200.0,2023,4,1200.0
615,2023-12-23,CUST615,female,61,clothing,4,25.0,100.0,2023,12,100.0
616,2023-09-23,CUST616,male,41,clothing,2,50.0,100.0,2023,9,100.0
617,2023-08-26,CUST617,male,34,electronics,1,30.0,30.0,2023,8,30.0
618,2023-01-26,CUST618,female,27,beauty,1,50.0,50.0,2023,1,50.0
619,2023-10-13,CUST619,male,47,electronics,4,25.0,100.0,2023,10,100.0
620,2023-05-08,CUST620,male,63,electronics,3,25.0,75.0,2023,5,75.0
621,2023-03-04,CUST621,female,40,beauty,2,500.0,1000.0,2023,3,1000.0
622,2023-08-22,CUST622,female,49,beauty,3,25.0,75.0,2023,8,75.0
623,2023-03-10,CUST623,male,34,clothing,3,50.0,150.0,2023,3,150.0
624,2023-08-26,CUST624,female,34,beauty,3,300.0,900.0,2023,8,900.0
625,2023-12-08,CUST625,male,31,clothing,1,300.0,300.0,2023,12,300.0
626,2023-09-29,CUST626,female,26,clothing,4,500.0,2000.0,2023,9,2000.0
627,2023-10-14,CUST627,male,57,clothing,1,50.0,50.0,2023,10,50.0
628,2023-11-01,CUST628,female,19,beauty,4,50.0,200.0,2023,11,200.0
629,2023-06-12,CUST629,male,62,electronics,2,25.0,50.0,2023,6,50.0
630,2023-08-15,CUST630,male,42,clothing,2,50.0,100.0,2023,8,100.0
631,2023-11-10,CUST631,male,56,electronics,3,30.0,90.0,2023,11,90.0
632,2023-09-16,CUST632,female,26,electronics,4,25.0,100.0,2023,9,100.0
633,2023-08-07,CUST633,male,39,beauty,4,30.0,120.0,2023,8,120.0
634,2023-10-08,CUST634,male,60,electronics,4,500.0,2000.0,2023,10,2000.0
635,2023-08-17,CUST635,female,63,electronics,3,300.0,900.0,2023,8,900.0
636,2023-03-23,CUST636,female,21,beauty,3,500.0,1500.0,2023,3,1500.0
637,2023-09-01,CUST637,male,43,clothing,2,300.0,600.0,2023,9,600.0
638,2023-08-19,CUST638,male,46,electronics,1,500.0,500.0,2023,8,500.0
639,2023-05-13,CUST639,female,62,beauty,4,50.0,200.0,2023,5,200.0
640,2023-05-07,CUST640,female,51,electronics,4,30.0,120.0,2023,5,120.0
641,2023-11-23,CUST641,female,40,electronics,1,300.0,300.0,2023,11,300.0
642,2023-05-22,CUST642,female,54,clothing,4,25.0,100.0,2023,5,100.0
643,2023-09-24,CUST643,female,28,electronics,3,30.0,90.0,2023,9,90.0
644,2023-09-06,CUST644,male,23,beauty,3,25.0,75.0,2023,9,75.0
645,2023-11-17,CUST645,female,35,electronics,4,30.0,120.0,2023,11,120.0
646,2023-05-03,CUST646,male,38,clothing,3,30.0,90.0,2023,5,90.0
647,2023-05-21,CUST647,male,59,clothing,3,500.0,1500.0,2023,5,1500.0
648,2023-08-14,CUST648,male,53,beauty,4,300.0,1200.0,2023,8,1200.0
649,2023-02-09,CUST649,female,58,clothing,2,300.0,600.0,2023,2,600.0
650,2024-01-01,CUST650,male,55,electronics,1,30.0,30.0,2024,1,30.0
651,2023-05-27,CUST651,male,51,clothing,3,50.0,150.0,2023,5,150.0
652,2023-05-01,CUST652,female,34,beauty,2,50.0,100.0,2023,5,100.0
653,2023-05-20,CUST653,male,54,clothing,3,25.0,75.0,2023,5,75.0
654,2023-06-21,CUST654,male,42,clothing,3,25.0,75.0,2023,6,75.0
655,2023-06-13,CUST655,female,55,clothing,1,500.0,500.0,2023,6,500.0
656,2023-10-04,CUST656,male,29,beauty,3,30.0,90.0,2023,10,90.0
657,2023-02-11,CUST657,male,40,clothing,1,25.0,25.0,2023,2,25.0
658,2023-03-12,CUST658,male,59,clothing,1,25.0,25.0,2023,3,25.0
659,2023-03-19,CUST659,female,39,electronics,1,30.0,30.0,2023,3,30.0
660,2023-04-29,CUST660,female,38,beauty,2,500.0,1000.0,2023,4,1000.0
661,2023-07-16,CUST661,female,44,clothing,4,25.0,100.0,2023,7,100.0
662,2023-12-22,CUST662,male,48,beauty,2,500.0,1000.0,2023,12,1000.0
663,2023-03-20,CUST663,male,23,clothing,4,300.0,1200.0,2023,3,1200.0
664,2023-12-28,CUST664,female,44,clothing,4,500.0,2000.0,2023,12,2000.0
665,2023-04-20,CUST665,male,57,clothing,1,50.0,50.0,2023,4,50.0
666,2023-02-02,CUST666,male,51,electronics,3,50.0,150.0,2023,2,150.0
667,2023-08-01,CUST667,female,29,electronics,1,500.0,500.0,2023,8,500.0
668,2023-07-28,CUST668,female,62,electronics,3,50.0,150.0,2023,7,150.0
669,2023-06-19,CUST669,male,24,beauty,4,300.0,1200.0,2023,6,1200.0
670,2023-10-05,CUST670,male,27,beauty,1,30.0,30.0,2023,10,30.0
